128432,10C,0
128880,10D,0
128961,11F,5
129039,12F,47
129117,146,-5
129198,149,16
129279,14A,15
129279,20,0;6;-102
129279,11,91217
129279,10,5152540
129279,A,37568515
129279,B,126894825
129279,C,5980
129279,D,0
129279,F,12
129363,10C,0
129443,10D,0
129523,11F,6
129601,12F,48
129682,146,-5
129762,149,14
129841,14A,15
129841,20,0;6;-103
129841,10,5152590
129841,A,37568546
129841,B,126894868
129841,C,5410
129841,D,0
129841,F,12
129921,10C,0
130000,10D,0
130083,11F,6
130163,12F,48
130241,146,-5
130320,149,14
130400,14A,15
130400,20,0;6;-104
130400,10,5152650
130400,A,37568555
130400,B,126894895
130400,C,5020
130400,D,0
130400,F,12
130492,10C,0
130572,10D,0
130652,11F,7
130731,12F,47
130811,146,-5
130890,149,14
130970,14A,15
130970,20,0;6;-100
130970,10,5152710
130970,A,37568586
130970,B,126894911
130970,C,4720
130970,D,0
130970,F,12
131051,10C,0
131131,10D,0
131213,11F,8
131292,12F,48
131372,146,-5
131452,149,15
131532,14A,15
131532,20,0;6;-100
131532,10,5152770
131532,A,37568589
131532,B,126894926
131532,C,4450
131532,D,0
131532,F,12
131614,10C,0
131693,10D,0
131775,11F,8
131853,12F,48
131945,146,-5
132025,149,14
132103,14A,15
132103,20,0;6;-100
132103,10,5152830
132103,A,37568591
132103,B,126894937
132103,C,4300
132103,D,0
132103,F,12
132206,10C,0
132286,10D,0
132370,11F,9
132448,12F,48
132527,146,-5
132607,149,14
132688,14A,15
132688,20,0;6;-102
132688,10,5152880
132688,A,37568605
132688,B,126894926
132688,C,4200
132688,D,0
132688,F,12
132770,10C,0
132846,10D,0
132926,11F,9
133005,12F,49
133085,146,-5
133166,149,14
133245,14A,15
133245,20,0;6;-102
133245,10,5152940
133245,A,37568609
133245,B,126894936
133245,C,4120
133245,D,0
133245,F,12
133337,10C,0
133416,10D,0
133497,11F,10
133577,12F,48
133657,146,-5
133736,149,14
133816,14A,15
133816,20,0;6;-102
133816,10,5153000
133816,A,37568611
133816,B,126894932
133816,C,4010
133816,D,0
133816,F,12
133898,10C,0
133977,10D,0
134061,11F,10
134140,12F,50
134219,146,-5
134299,149,14
134379,14A,15
134379,20,0;6;-102
134379,10,5153060
134379,A,37568606
134379,B,126894938
134379,C,4010
134379,D,0
134379,F,12
134460,10C,0
134539,10D,0
134621,11F,11
134701,12F,48
134780,146,-5
134860,149,14
134940,14A,15
134940,20,0;6;-102
134940,10,5153120
134940,A,37568622
134940,B,126894938
134940,C,4010
134940,D,0
134940,F,12
135022,10C,0
135101,10D,0
135184,11F,12
135263,12F,48
135342,146,-5
135422,149,15
135502,14A,15
135502,20,0;6;-102
135502,10,5153170
135502,A,37568612
135502,B,126894941
135502,C,4010
135502,D,0
135502,F,12
135583,10C,0
135662,10D,0
135742,11F,12
135822,12F,48
135900,146,-5
135981,149,15
136061,14A,15
136061,20,0;6;-102
136061,10,5153230
136061,A,37568622
136061,B,126894946
136061,C,3900
136061,D,0
136061,F,12
136143,10C,0
136222,10D,0
136302,11F,13
136382,12F,48
136463,146,-5
136544,149,16
136624,14A,15
136624,20,0;6;-101
136635,10,5153290
136635,A,37568626
136635,B,126894945
136635,C,3800
136635,D,0
136635,F,12
136736,10C,0
136812,10D,0
136893,11F,13
136972,12F,48
137054,146,-5
137133,149,15
137213,14A,15
137213,20,0;6;-101
137213,10,5153340
137213,A,37568632
137213,B,126894946
137213,C,3720
137213,D,0
137213,F,12
137293,10C,0
137372,10D,0
137455,11F,14
137533,12F,47
137613,146,-5
137693,149,15
137773,14A,15
137773,20,0;4;-101
137773,10,5153390
137773,A,37568639
137773,B,126894957
137773,C,3650
137773,D,0
137773,F,12
137856,10C,0
137931,10D,0
138012,11F,14
138100,12F,50
138180,146,-5
138260,149,14
138341,14A,15
138341,20,0;5;-101
138341,10,5153440
138341,A,37568642
138341,B,126894971
138341,C,3570
138341,D,0
138341,F,12
138422,10C,0
138501,10D,0
138582,11F,15
138661,12F,51
138741,146,-5
138820,149,16
138900,14A,15
138900,20,0;5;-101
138900,10,5153500
138900,A,37568647
138900,B,126894966
138900,C,3500
138900,D,0
138900,F,12
138981,10C,0
139060,10D,0
139142,11F,16
139222,12F,51
139302,146,-5
139382,149,24
139463,14A,23
139463,20,0;14;-101
139463,10,5153560
139463,A,37568647
139463,B,126894979
139463,C,3460
139463,D,0
139463,F,12
139584,10C,0
139662,10D,0
139743,11F,16
139822,12F,48
139902,146,-5
139981,149,20
140061,14A,19
140061,20,0;8;-103
140061,10,5153620
140061,A,37568657
140061,B,126894976
140061,C,3400
140061,D,3
140061,F,12
140143,10C,0
140221,10D,1
140301,11F,17
140380,12F,50
140460,146,-5
140540,149,21
140620,14A,22
140620,20,0;12;-102
140620,10,5153680
140620,A,37568664
140620,B,126894969
140620,C,3360
140620,D,2
140620,F,12
140701,10C,0
140781,10D,3
140863,11F,17
140942,12F,49
141022,146,-5
141102,149,22
141182,14A,22
141182,20,1;9;-104
141193,10,5153740
141193,A,37568654
141193,B,126894969
141193,C,3350
141193,D,3
141193,F,12
141273,10C,0
141353,10D,4
141433,11F,18
141513,12F,51
141593,146,-5
141673,149,14
141754,14A,17
141754,20,3;4;-106
141754,10,5153790
141754,A,37568667
141754,B,126894978
141754,C,3290
141754,D,3
141754,F,12
141834,10C,0
141913,10D,4
141993,11F,18
142072,12F,52
142153,146,-5
142232,149,22
142312,14A,20
142312,20,5;5;-99
142312,10,5153850
142312,A,37568688
142312,B,126894988
142312,C,3310
142312,D,3
142312,F,12
142392,10C,0
142471,10D,5
142553,11F,19
142661,12F,49
142741,146,-5
142821,149,23
142900,14A,26
142900,20,5;8;-103
142900,10,5153910
142900,A,37568681
142900,B,126894984
142900,C,3300
142900,D,8
142900,F,12
142999,10C,0
143078,10D,9
143159,11F,20
143239,12F,50
143319,146,-5
143399,149,22
143479,14A,20
143479,20,3;9;-102
143479,10,5153970
143479,A,37568701
143479,B,126894966
143479,C,3280
143479,D,5
143479,F,12
143560,10C,0
143638,10D,9
143720,11F,20
143799,12F,53
143880,146,-5
143960,149,15
144040,14A,15
144040,20,2;10;-107
144040,10,5154030
144040,A,37568714
144040,B,126894957
144040,C,3180
144040,D,7
144040,F,12
144122,10C,0
144200,10D,10
144282,11F,21
144361,12F,60
144441,146,-5
144521,149,14
144601,14A,15
144601,20,2;-5;-110
144601,10,5154090
144601,A,37568738
144601,B,126894957
144601,C,3130
144601,D,10
144601,F,12
144682,10C,0
144761,10D,10
144842,11F,21
144920,12F,59
145000,146,-5
145080,149,14
145160,14A,15
145160,20,5;2;-101
145160,10,5154150
145160,A,37568739
145160,B,126894946
145160,C,3100
145160,D,7
145160,F,12
145242,10C,0
145322,10D,7
145403,11F,22
145482,12F,49
145562,146,-5
145642,149,16
