80329,10C,0
80794,10D,0
80871,11F,7
80950,12F,95
81030,146,-2
81113,149,14
81194,14A,15
81194,20,4;7;-107
81194,11,251117
81194,10,1011860
81194,A,37495163
81194,B,127029264
81194,C,5570
81194,D,0
81194,F,12
81272,10C,0
81352,10D,0
81434,11F,8
81515,12F,91
81596,146,-2
81671,149,14
81752,14A,15
81752,20,4;7;-107
81752,10,1011920
81752,A,37495241
81752,B,127029291
81752,C,4540
81752,D,0
81752,F,12
81832,10C,0
81912,10D,0
81994,11F,8
82068,12F,92
82148,146,-2
82228,149,14
82311,14A,15
82311,20,4;7;-107
82311,10,1011980
82311,A,37495312
82311,B,127029334
82311,C,3810
82311,D,0
82311,F,12
82399,10C,0
82478,10D,0
82559,11F,9
82639,12F,92
82722,146,-2
82798,149,14
82878,14A,15
82878,20,4;10;-107
82878,10,1012040
82878,A,37495293
82878,B,127029302
82878,C,3850
82878,D,0
82878,F,12
82959,10C,0
83039,10D,0
83123,11F,9
83198,12F,93
83277,146,-2
83357,149,14
83439,14A,15
83439,20,4;10;-107
83439,10,1012100
83439,A,37495294
83439,B,127029257
83439,C,3830
83439,D,0
83439,F,12
83523,10C,0
83597,10D,0
83677,11F,10
83757,12F,90
83837,146,-2
83921,149,14
83994,14A,15
83994,20,4;10;-107
83994,10,1012160
83994,A,37495280
83994,B,127029243
83994,C,3650
83994,D,0
83994,F,12
84096,10C,0
84190,10D,0
84265,11F,11
84346,12F,92
84426,146,-2
84506,149,14
84591,14A,15
84591,20,4;8;-109
84591,10,1012210
84591,A,37495280
84591,B,127029221
84591,C,3560
84591,D,0
84591,F,12
84665,10C,0
84746,10D,0
84825,11F,11
84905,12F,92
84988,146,-2
85061,149,14
85141,14A,15
85141,20,4;8;-109
85141,10,1012270
85141,A,37495289
85141,B,127029205
85141,C,3530
85141,D,0
85141,F,12
85221,10C,0
85301,10D,0
85385,11F,12
85460,12F,91
85540,146,-2
85620,149,14
85701,14A,15
85701,20,4;8;-109
85701,10,1012330
85701,A,37495291
85701,B,127029194
85701,C,3570
85701,D,0
85701,F,12
85786,10C,0
85863,10D,0
85943,11F,12
86023,12F,93
86103,146,-2
86186,149,14
86263,14A,15
86263,20,5;8;-110
86263,10,1012380
86263,A,37495284
86263,B,127029174
86263,C,3610
86263,D,0
86263,F,12
86343,10C,0
86423,10D,0
86503,11F,13
86587,12F,92
86663,146,-2
86743,149,14
86823,14A,15
86823,20,5;8;-110
86823,10,1012440
86823,A,37495274
86823,B,127029142
86823,C,3690
