55994,10C,0
56144,10D,0
56225,11F,8
56304,12F,67
56384,146,2
56464,149,14
56544,14A,15
56544,20,0;15;-106
56544,11,141217
56544,10,8295910
56544,A,37617651
56544,B,126826923
56544,C,3480
56544,D,0
56544,F,11
56625,10C,0
56704,10D,0
56784,11F,9
56864,12F,67
56944,146,2
57025,149,14
57104,14A,15
57104,20,0;15;-107
57104,10,8295970
57104,A,37617613
57104,B,126826910
57104,C,3130
57104,D,0
57104,F,11
57184,10C,0
57264,10D,0
57344,11F,9
57425,12F,66
57504,146,2
57584,149,14
57664,14A,15
57664,20,0;15;-106
57664,10,8300020
57664,A,37617593
57664,B,126826902
57664,C,2880
57664,D,0
57664,F,12
57754,10C,0
57834,10D,0
57914,11F,10
57994,12F,65
58074,146,2
58154,149,14
58234,14A,15
58234,20,-1;15;-107
58234,10,8300080
58234,A,37617578
58234,B,126826894
58234,C,2650
58234,D,0
58234,F,12
58314,10C,0
58394,10D,0
58474,11F,11
58554,12F,65
58634,146,2
58714,149,14
58794,14A,15
58794,20,-1;15;-107
58794,10,8300130
58794,A,37617563
58794,B,126826887
58794,C,2510
58794,D,0
58794,F,12
58874,10C,0
58954,10D,0
59034,11F,11
59114,12F,64
59204,146,2
59284,149,14
59364,14A,15
59364,20,0;15;-106
59364,10,8300190
59364,A,37617546
59364,B,126826883
59364,C,2440
59364,D,0
59364,F,12
59464,10C,0
59544,10D,0
59626,11F,12
59704,12F,64
59785,146,2
59864,149,14
59944,14A,15
59944,20,0;15;-107
59944,10,8300250
59944,A,37617534
59944,B,126826880
59944,C,2380
59944,D,0
59944,F,12
60026,10C,0
60104,10D,0
60185,11F,12
60264,12F,63
60344,146,2
60426,149,14
60504,14A,15
60504,20,0;15;-106
60504,10,8300310
60504,A,37617524
60504,B,126826878
60504,C,2370
60504,D,0
60504,F,12
60594,10C,0
60674,10D,0
60754,11F,13
60834,12F,63
60914,146,2
60994,149,14
61074,14A,15
61074,20,0;15;-106
61074,10,8300360
61074,A,37617522
61074,B,126826875
61074,C,2380
61074,D,0
61074,F,12
61154,10C,0
61234,10D,0
61314,11F,13
61394,12F,62
61474,146,2
61554,149,14
61634,14A,15
61634,20,0;15;-106
61634,10,8300420
61634,A,37617519
61634,B,126826873
61634,C,2380
61634,D,0
61634,F,12
61714,10C,0
61794,10D,0
61874,11F,14
61954,12F,62
62034,146,2
62114,149,14
62194,14A,15
62194,20,0;15;-107
62201,10,8300470
62201,A,37617518
62201,B,126826872
62201,C,2370
62201,D,0
62201,F,12
62294,10C,0
62374,10D,0
62454,11F,15
62534,12F,61
62614,146,2
62694,149,14
62774,14A,15
62774,20,-1;15;-107
62774,10,8300530
62774,A,37617517
62774,B,126826871
62774,C,2380
62774,D,0
62774,F,12
62854,10C,0
62934,10D,0
63014,11F,15
63094,12F,61
63174,146,2
63254,149,14
63334,14A,15
63334,20,-1;15;-107
63334,10,8300590
63334,A,37617515
63334,B,126826871
63334,C,2400
63334,D,0
63334,F,12
63414,10C,0
63494,10D,0
63574,11F,16
63664,12F,60
63744,146,2
63825,149,14
63904,14A,15
63904,20,-1;15;-107
63904,10,8300650
63904,A,37617514
63904,B,126826870
63904,C,2420
63904,D,0
63904,F,12
63984,10C,0
64064,10D,0
64144,11F,16
64225,12F,60
64304,146,2
64384,149,14
64464,14A,15
64464,20,0;15;-107
64464,10,8300700
64464,A,37617513
64464,B,126826870
64464,C,2430
64464,D,0
64464,F,12
64544,10C,0
64625,10D,0
64704,11F,17
64784,12F,59
64864,146,2
64944,149,14
65025,14A,15
65025,20,-1;15;-106
65025,10,8300760
65025,A,37617513
65025,B,126826869
65025,C,2440
65025,D,0
65025,F,12
65134,10C,0
65225,10D,0
65304,11F,17
65384,12F,60
65464,146,2
65544,149,14
65625,14A,15
65625,20,0;15;-106
65625,10,8300820
65625,A,37617513
65625,B,126826869
65625,C,2450
65625,D,0
65625,F,12
65704,10C,0
65784,10D,0
65864,11F,18
65944,12F,60
66025,146,2
66104,149,14
66184,14A,15
66184,20,0;15;-106
66184,10,8300870
66184,A,37617515
66184,B,126826868
66184,C,2460
66184,D,0
66184,F,12
66264,10C,0
66344,10D,0
66425,11F,19
66504,12F,59
66584,146,2
66664,149,14
66744,14A,15
66744,20,-1;15;-107
66753,10,8300930
66753,A,37617513
66753,B,126826867
66753,C,2480
66753,D,0
66753,F,12
66834,10C,0
66915,10D,0
66995,11F,19
67074,12F,60
67154,146,2
67234,149,14
67315,14A,15
67315,20,-1;15;-107
67315,10,8300990
67315,A,37617512
67315,B,126826867
67315,C,2510
67315,D,0
67315,F,12
67395,10C,0
67474,10D,0
67554,11F,20
67634,12F,59
67715,146,2
67795,149,14
67874,14A,15
67874,20,0;15;-107
67874,10,8301040
67874,A,37617512
67874,B,126826866
67874,C,2520
67874,D,0
67874,F,12
67954,10C,0
68034,10D,0
68125,11F,20
68204,12F,60
68284,146,2
68364,149,14
68444,14A,15
68444,20,-1;15;-106
68444,10,8301100
68444,A,37617513
68444,B,126826864
68444,C,2520
68444,D,0
68444,F,12
68544,10C,0
68635,10D,0
68715,11F,21
68795,12F,60
68874,146,2
68954,149,14
69035,14A,15
69035,20,-1;15;-106
69035,10,8301160
69035,A,37617514
69035,B,126826863
69035,C,2520
69035,D,0
69035,F,12
69115,10C,0
69195,10D,0
69274,11F,21
69354,12F,59
69435,146,2
69515,149,14
69596,14A,15
69596,20,0;15;-107
69596,10,8301220
69596,A,37617515
69596,B,126826862
69596,C,2520
69596,D,0
69596,F,12
69684,10C,0
69764,10D,0
69844,11F,22
69925,12F,59
70004,146,2
70084,149,14
70164,14A,15
70164,20,-1;15;-106
70164,10,8301270
70164,A,37617516
70164,B,126826860
70164,C,2510
70164,D,0
70164,F,12
70244,10C,0
70325,10D,0
70404,11F,22
70484,12F,60
70564,146,2
70644,149,14
70725,14A,15
70725,20,0;15;-107
70725,10,8301330
