64508,10C,0
64809,10D,0
64890,11F,8
64968,12F,45
65051,146,-3
65127,149,14
65209,14A,15
65209,20,4;9;-110
65209,11,11217
65209,10,4135810
65209,A,37553890
65209,B,126607542
65209,C,840
65209,D,0
65209,F,12
65289,10C,0
65368,10D,0
65451,11F,9
65528,12F,47
65610,146,-3
65690,149,14
65768,14A,15
65768,20,4;9;-109
65768,10,4135860
65768,A,37553886
65768,B,126607560
65768,C,820
65768,D,0
65768,F,12
65850,10C,0
65927,10D,0
66007,11F,9
66088,12F,47
66164,146,-3
66245,149,14
66331,14A,15
66331,20,4;9;-108
66331,10,4135910
66331,A,37553891
66331,B,126607576
66331,C,920
66331,D,0
66331,F,12
66413,10C,0
66491,10D,0
66571,11F,10
66654,12F,47
66731,146,-3
66815,149,14
66893,14A,15
66893,20,4;9;-108
66893,10,4135970
66893,A,37553891
66893,B,126607560
66893,C,1020
66893,D,0
66893,F,12
66973,10C,0
67053,10D,0
67133,11F,10
67216,12F,48
67294,146,-3
67374,149,14
67453,14A,15
67453,20,4;12;-108
67453,10,4140030
67453,A,37553875
67453,B,126607564
67453,C,1090
67453,D,0
67453,F,12
67565,10C,0
67655,10D,0
67735,11F,11
67816,12F,46
67895,146,-3
67975,149,14
68055,14A,15
68055,20,4;9;-108
68055,10,4140100
68055,A,37553889
68055,B,126607578
68055,C,1180
68055,D,0
68055,F,12
68135,10C,0
68215,10D,0
68295,11F,12
68375,12F,47
68455,146,-3
68535,149,14
68617,14A,15
68617,20,4;9;-108
68617,10,4140160
68617,A,37553885
68617,B,126607575
68617,C,1240
68617,D,0
68617,F,12
68696,10C,0
68776,10D,0
68856,11F,12
68936,12F,47
69017,146,-3
69107,149,14
69187,14A,15
69187,20,4;9;-108
69187,10,4140220
69187,A,37553889
69187,B,126607572
69187,C,1320
69187,D,0
69187,F,12
69266,10C,0
69349,10D,0
69426,11F,13
69507,12F,49
69587,146,-3
69667,149,14
69750,14A,15
69750,20,4;9;-108
69750,10,4140270
69750,A,37553872
69750,B,126607575
69750,C,1430
69750,D,0
69750,F,12
69827,10C,0
69907,10D,0
69988,11F,13
70067,12F,47
70151,146,-3
70227,149,14
70307,14A,15
70307,20,4;9;-108
70307,10,4140330
70307,A,37553889
70307,B,126607580
70307,C,1430
70307,D,0
70307,F,12
70418,10C,0
70509,10D,0
70589,11F,14
70669,12F,46
70752,146,-3
70830,149,14
70909,14A,15
70909,20,4;10;-110
70909,10,4140400
70909,A,37553874
70909,B,126607573
70909,C,1450
70909,D,0
70909,F,12
70989,10C,0
71069,10D,0
71153,11F,14
71231,12F,47
71311,146,-3
71392,149,14
71471,14A,15
71471,20,4;9;-108
71471,10,4140450
71471,A,37553869
71471,B,126607579
71471,C,1490
71471,D,0
71471,F,12
71552,10C,0
71629,10D,0
71709,11F,15
71790,12F,47
71879,146,-3
71959,149,14
72039,14A,15
72039,20,4;9;-108
72039,10,4140500
72039,A,37553883
72039,B,126607588
72039,C,1450
72039,D,0
72039,F,12
72121,10C,0
72200,10D,0
72280,11F,16
72360,12F,47
72440,146,-3
72521,149,14
72601,14A,15
72601,20,4;9;-108
72601,10,4140560
72601,A,37553885
72601,B,126607582
72601,C,1450
72601,D,0
72601,F,12
72681,10C,0
72761,10D,0
72841,11F,16
72923,12F,47
73002,146,-3
73082,149,14
73162,14A,15
73162,20,4;9;-109
73162,10,4140620
73162,A,37553873
73162,B,126607587
73162,C,1430
73162,D,0
73162,F,12
73272,10C,0
73360,10D,0
73440,11F,17
73521,12F,48
73600,146,-3
73681,149,14
73761,14A,15
73761,20,4;9;-108
73761,10,4140680
73761,A,37553882
73761,B,126607577
73761,C,1420
73761,D,0
73761,F,12
73840,10C,0
73921,10D,0
73999,11F,17
74080,12F,46
74160,146,-3
74239,149,14
74320,14A,15
74320,20,4;9;-109
74320,10,4140740
74320,A,37553893
74320,B,126607588
74320,C,1410
74320,D,0
74320,F,12
74399,10C,0
74480,10D,0
74560,11F,18
74652,12F,45
74729,146,-3
74809,149,14
74890,14A,15
74890,20,4;9;-110
74890,10,4140790
74890,A,37553892
74890,B,126607586
74890,C,1410
74890,D,0
74890,F,12
74970,10C,0
75051,10D,0
75129,11F,18
75210,12F,47
75291,146,-3
75372,149,14
75454,14A,15
75454,20,4;11;-110
75454,10,4140850
75454,A,37553876
75454,B,126607577
75454,C,1390
75454,D,0
75454,F,12
75529,10C,0
75609,10D,0
75689,11F,19
75770,12F,49
75853,146,-3
75931,149,14
76011,14A,15
76011,20,4;10;-108
76011,10,4140900
76011,A,37553888
76011,B,126607583
76011,C,1410
76011,D,0
76011,F,12
76121,10C,0
76210,10D,0
76291,11F,20
76372,12F,47
76451,146,-3
76527,149,14
76607,14A,15
76607,20,4;10;-108
76607,10,4140960
76607,A,37553892
76607,B,126607579
76607,C,1380
76607,D,0
76607,F,12
76687,10C,0
76768,10D,0
76848,11F,20
76926,12F,47
77006,146,-3
77086,149,14
77166,14A,15
77166,20,4;10;-108
77166,10,4141020
77166,A,37553882
77166,B,126607591
77166,C,1380
77166,D,0
77166,F,12
77246,10C,0
77326,10D,0
77416,11F,21
77496,12F,47
77575,146,-3
77654,149,14
77734,14A,15
77734,20,4;10;-108
77734,10,4141080
77734,A,37553886
77734,B,126607583
77734,C,1380
77734,D,0
77734,F,12
77814,10C,0
77893,10D,0
77974,11F,21
78054,12F,47
78134,146,-3
78214,149,14
78294,14A,15
78294,20,4;10;-108
78294,10,4141140
78294,A,37553887
78294,B,126607582
78294,C,1370
78294,D,0
78294,F,12
78373,10C,0
78453,10D,0
78533,11F,22
78613,12F,46
78693,146,-3
78773,149,14
78853,14A,15
78853,20,4;10;-108
78860,10,4141200
78860,A,37553884
78860,B,126607599
78860,C,1360
78860,D,0
78860,F,12
78965,10C,0
79056,10D,0
79136,11F,22
79216,12F,47
79296,146,-3
79376,149,14
79456,14A,15
79456,20,4;10;-108
79456,10,4141250
79456,A,37553882
79456,B,126607583
79456,C,1350
79456,D,0
79456,F,12
79536,10C,0
79616,10D,0
79696,11F,23
79776,12F,49
79856,146,-3
79936,149,14
80015,14A,15
80015,20,4;10;-108
80015,10,4141310
80015,A,37553888
80015,B,126607596
80015,C,1360
80015,D,0
80015,F,12
80095,10C,0
80184,10D,0
80264,11F,24
80344,12F,47
80424,146,-3
80504,149,14
80584,14A,15
80584,20,4;10;-108
80584,10,4141370
80584,A,37553892
80584,B,126607593
80584,C,1360
80584,D,0
80584,F,12
80664,10C,0
80745,10D,0
80824,11F,24
80904,12F,47
80984,146,-3
81064,149,14
81145,14A,15
81145,20,2;8;-108
81145,10,4141420
81145,A,37553895
81145,B,126607593
81145,C,1360
81145,D,0
81145,F,12
81225,10C,0
81304,10D,0
81385,11F,25
81465,12F,48
81547,146,-3
81625,149,14
81705,14A,15
81705,20,1;12;-111
81712,10,4141470
81712,A,37553877
81712,B,126607595
81712,C,1360
81712,D,0
81712,F,12
81804,10C,0
81892,10D,0
81976,11F,25
82055,12F,47
82136,146,-3
82215,149,14
82293,14A,15
82293,20,0;8;-111
82293,10,4141530
82293,A,37553897
82293,B,126607588
82293,C,1340
82293,D,0
82293,F,12
82374,10C,0
82454,10D,0
82536,11F,26
82615,12F,47
82694,146,-3
82775,149,14
82855,14A,15
82855,20,1;11;-108
82855,10,4141580
82855,A,37553882
82855,B,126607585
82855,C,1340
82855,D,0
82855,F,12
82947,10C,0
83024,10D,0
83105,11F,26
83185,12F,47
83265,146,-3
83345,149,14
83425,14A,15
