272343,10C,0
272776,10D,0
272856,11F,7
272934,12F,97
273014,146,-3
273095,149,14
273176,14A,15
273176,20,0;7;-103
273176,11,11217
273176,10,7504770
273176,A,37554022
273176,B,126607640
273176,C,3050
273176,D,0
273176,F,12
273256,10C,0
273334,10D,0
273414,11F,8
273494,12F,97
273576,146,-3
273658,149,14
273734,14A,15
273734,20,1;7;-109
273734,10,7504820
273734,A,37554015
273734,B,126607632
273734,C,3010
273734,D,0
273734,F,12
273814,10C,0
273894,10D,0
273977,11F,8
274058,12F,95
274136,146,-3
274216,149,14
274296,14A,15
274296,20,3;7;-107
274296,10,7504870
274296,A,37554032
274296,B,126607626
274296,C,3010
274296,D,0
274296,F,12
274389,10C,0
274466,10D,0
274546,11F,9
274626,12F,97
274706,146,-3
274788,149,14
274866,14A,15
274866,20,3;7;-108
274866,10,7504930
274866,A,37554019
274866,B,126607645
274866,C,2940
274866,D,0
274866,F,12
274946,10C,0
275025,10D,0
275105,11F,9
275186,12F,97
275264,146,-3
275344,149,14
275424,14A,15
275424,20,3;7;-107
275424,10,7504980
275424,A,37554031
275424,B,126607645
275424,C,2890
275424,D,0
275424,F,12
275504,10C,0
275589,10D,0
275665,11F,10
275745,12F,97
275835,146,-3
275915,149,14
275995,14A,15
275995,20,2;9;-108
275995,10,7505040
275995,A,37554025
275995,B,126607644
275995,C,2860
275995,D,0
275995,F,12
276094,10C,0
276189,10D,0
276266,11F,11
276347,12F,97
276427,146,-3
276507,149,14
276591,14A,15
276591,20,2;9;-108
276591,10,7505100
276591,A,37554020
276591,B,126607631
276591,C,2860
276591,D,0
276591,F,12
276669,10C,0
276749,10D,0
276829,11F,11
276909,12F,97
276992,146,-3
277066,149,14
277146,14A,15
277146,20,2;9;-108
277146,10,7505150
277146,A,37554030
277146,B,126607636
277146,C,2850
277146,D,0
277146,F,12
277237,10C,0
277318,10D,0
277398,11F,12
277480,12F,97
277560,146,-3
277639,149,14
277719,14A,15
277719,20,2;9;-109
277719,10,7505210
277719,A,37554028
277719,B,126607641
277719,C,2830
277719,D,0
277719,F,12
277808,10C,0
277888,10D,0
277968,11F,12
278050,12F,97
278130,146,-3
278208,149,14
278288,14A,15
278288,20,2;9;-109
278288,10,7505270
278288,A,37554028
278288,B,126607627
278288,C,2850
278288,D,0
278288,F,12
278368,10C,0
278451,10D,0
278531,11F,13
278608,12F,96
278688,146,-3
278768,149,14
278853,14A,15
278853,20,2;9;-106
278853,10,7505330
278853,A,37554032
278853,B,126607641
278853,C,2860
278853,D,0
278853,F,12
278933,10C,0
279010,10D,0
279090,11F,13
279170,12F,97
279253,146,-3
279333,149,14
279410,14A,15
279410,20,2;9;-108
279417,10,7505380
279417,A,37554042
279417,B,126607625
279417,C,2860
279417,D,0
279417,F,12
279510,10C,0
279600,10D,0
