249247,10C,1305
249706,10D,0
249786,11F,7
249861,12F,59
249942,146,-3
250020,149,14
250103,14A,15
250103,20,7;9;-108
250103,11,11217
250103,10,1140830
250103,A,37507142
250103,B,127022424
250103,C,3290
250103,D,0
250103,F,7
250184,10C,1304
250260,10D,0
250342,11F,8
250421,12F,59
250503,146,-3
250583,149,14
250661,14A,15
250661,20,3;9;-111
250661,10,1140890
250661,A,37507155
250661,B,127022434
250661,C,3290
250661,D,0
250661,F,6
250741,10C,1299
250819,10D,0
250902,11F,8
250982,12F,60
251058,146,-3
251139,149,14
251228,14A,15
251228,20,7;7;-108
251228,10,1140950
251228,A,37507159
251228,B,127022434
251228,C,3290
251228,D,0
251228,F,7
251309,10C,1304
251387,10D,0
251468,11F,9
251548,12F,59
251628,146,-3
251709,149,14
251787,14A,15
251787,20,4;9;-110
251787,10,1141000
251787,A,37507148
251787,B,127022424
251787,C,3290
251787,D,0
251787,F,7
251867,10C,1307
251947,10D,0
252027,11F,9
252108,12F,62
252186,146,-3
252266,149,14
252346,14A,15
252346,20,4;10;-109
252346,10,1141060
252346,A,37507152
252346,B,127022436
252346,C,3290
252346,D,0
252346,F,5
252456,10C,1302
252546,10D,0
252626,11F,10
252707,12F,60
252786,146,-3
252867,149,14
252947,14A,15
252947,20,2;6;-109
252947,10,1141130
252947,A,37507143
252947,B,127022435
252947,C,3280
252947,D,0
252947,F,7
253027,10C,1297
253108,10D,0
253186,11F,11
253265,12F,58
253346,146,-3
253423,149,14
253506,14A,15
253506,20,9;6;-109
253506,10,1141190
253506,A,37507148
253506,B,127022421
253506,C,3280
253506,D,0
253506,F,5
253585,10C,1297
253664,10D,0
253745,11F,11
253824,12F,57
253906,146,-3
253997,149,14
254077,14A,15
254077,20,4;10;-109
254077,10,1141250
254077,A,37507141
254077,B,127022434
254077,C,3280
254077,D,0
254077,F,5
254156,10C,1304
254236,10D,0
254316,11F,12
254396,12F,61
254476,146,-3
254554,149,14
254635,14A,15
254635,20,8;6;-109
254635,10,1141310
254635,A,37507149
254635,B,127022434
254635,C,3280
254635,D,0
254635,F,7
254715,10C,1293
254795,10D,0
254876,11F,12
254954,12F,59
255035,146,-3
255114,149,14
255196,14A,15
255196,20,7;8;-111
255196,10,1141370
255196,A,37507154
