256558,10C,0
257054,10D,0
257134,11F,11
257214,12F,68
257294,146,-2
257377,149,14
257455,14A,15
257455,20,3;8;-99
257455,11,241117
257455,10,1304210
257455,A,37568724
257455,B,126894968
257455,C,760
257455,D,0
257455,F,12
257535,10C,0
257615,10D,0
257695,11F,12
257776,12F,66
257853,146,-2
257933,149,14
258013,14A,15
258013,20,3;8;-99
258013,10,1304260
258013,A,37568712
258013,B,126894973
258013,C,610
258013,D,0
258013,F,12
258093,10C,0
258177,10D,0
258255,11F,12
258335,12F,68
258415,146,-2
258495,149,14
258579,14A,15
258579,20,3;8;-99
258579,10,1304320
258579,A,37568704
258579,B,126894986
258579,C,650
258579,D,0
258579,F,12
258666,10C,0
258746,10D,0
258826,11F,13
258906,12F,68
258986,146,-2
259066,149,14
259146,14A,15
259146,20,-1;8;-99
259146,10,1304370
259146,A,37568703
259146,B,126894978
259146,C,710
259146,D,0
259146,F,12
259226,10C,0
259306,10D,0
259386,11F,14
259466,12F,68
259546,146,-2
259626,149,14
259706,14A,15
259706,20,0;8;-99
259706,10,1304430
259706,A,37568711
259706,B,126894997
259706,C,770
259706,D,0
259706,F,12
259786,10C,0
259866,10D,0
259946,11F,14
260026,12F,68
260106,146,-2
260198,149,14
260278,14A,15
260278,20,1;8;-99
260278,10,1304490
260278,A,37568723
260278,B,126895000
260278,C,840
260278,D,0
260278,F,12
260389,10C,0
260469,10D,0
260549,11F,15
260629,12F,68
260709,146,-2
260790,149,14
260870,14A,15
260870,20,1;8;-99
260870,10,1304550
260870,A,37568718
260870,B,126894990
260870,C,850
260870,D,0
260870,F,12
260950,10C,0
261030,10D,0
261110,11F,15
261190,12F,68
261270,146,-2
261350,149,14
261430,14A,15
261430,20,1;8;-100
261430,10,1304600
261430,A,37568715
261430,B,126895003
261430,C,870
261430,D,0
261430,F,12
261521,10C,0
261601,10D,0
261681,11F,16
261761,12F,66
261840,146,-2
261920,149,14
262000,14A,15
262000,20,1;8;-100
262000,10,1304650
262000,A,37568723
262000,B,126895015
262000,C,910
262000,D,0
262000,F,12
262080,10C,0
262160,10D,0
262240,11F,16
262320,12F,67
262400,146,-2
