27297,10C,1874
27607,10D,24
27687,11F,4
27767,12F,41
27849,146,-4
27938,149,30
28018,14A,31
28018,20,5;4;-106
28018,11,31217
28018,10,1264780
28018,A,37506958
28018,B,127022766
28018,C,-8840
28018,D,25
28018,F,6
28098,10C,1905
28177,10D,23
28257,11F,5
28337,12F,41
28417,146,-4
28497,149,32
28577,14A,31
28577,20,5;17;-106
28577,10,1264840
28577,A,37506935
28577,B,127022785
28577,C,-8500
28577,D,22
28577,F,5
28657,10C,1986
28738,10D,25
28817,11F,5
28897,12F,41
28978,146,-4
29067,149,14
29147,14A,15
29147,20,9;2;-91
29147,10,1264900
29147,A,37506906
29147,B,127022791
29147,C,-8220
29147,D,25
29147,F,4
29227,10C,2015
29306,10D,24
29386,11F,6
29466,12F,49
29547,146,-4
29627,149,20
29707,14A,21
29707,20,8;4;-102
29707,10,1264960
29707,A,37506862
29707,B,127022805
29707,C,-8020
29707,D,27
29707,F,6
29787,10C,1987
29869,10D,24
29949,11F,6
30029,12F,45
30108,146,-4
30188,149,16
30269,14A,16
30269,20,6;4;-96
30269,10,1265020
30269,A,37506826
30269,B,127022822
30269,C,-7840
30269,D,23
30269,F,5
30390,10C,1924
30472,10D,23
30552,11F,7
30631,12F,43
30711,146,-4
30791,149,14
30871,14A,15
30871,20,9;7;-107
30871,10,1265080
30871,A,37506805
30871,B,127022842
30871,C,-7750
30871,D,24
30871,F,6
30952,10C,1649
31031,10D,23
31111,11F,8
31191,12F,46
31271,146,-4
31352,149,23
31432,14A,30
31432,20,4;7;-98
31432,10,1265140
31432,A,37506779
31432,B,127022853
31432,C,-7660
31432,D,22
31432,F,5
31512,10C,1838
31592,10D,23
31672,11F,8
31762,12F,42
31842,146,-4
31922,149,34
32001,14A,35
32001,20,8;20;-94
32001,10,1265200
32001,A,37506741
32001,B,127022885
32001,C,-7570
32001,D,24
32001,F,6
32081,10C,1966
32157,10D,23
32239,11F,9
32319,12F,41
32399,146,-4
32480,149,21
32558,14A,27
32558,20,3;6;-94
32558,10,1265250
32558,A,37506718
32558,B,127022907
32558,C,-7480
32558,D,25
32558,F,6
32639,10C,2053
32718,10D,26
32798,11F,9
32879,12F,48
